x y z
0.888827 0.584625 0.0222345
0.888827 0.586489 0.0222345
0.888827 0.589024 0.0222345
0.888827 0.592072 0.0222345
0.888827 0.595442 0.0222345
0.888827 0.59892 0.0222345
0.888827 0.602289 0.0222345
0.888827 0.605338 0.0222345
0.888827 0.607873 0.0222345
0.888827 0.609737 0.0222345
0.888827 0.610813 0.0222345
0.887401 0.582613 0.0225198
0.887401 0.583686 0.0225198
0.887401 0.585547 0.0225198
0.887401 0.588079 0.0225198
0.887401 0.591122 0.0225198
0.887401 0.594486 0.0225198
0.887401 0.597959 0.0225198
0.887401 0.601323 0.0225198
0.887401 0.604366 0.0225198
0.887401 0.606898 0.0225198
0.887401 0.608759 0.0225198
0.887401 0.609832 0.0225198
0.885686 0.581487 0.0228628
0.885686 0.582558 0.0228628
0.885686 0.584416 0.0228628
0.885686 0.586943 0.0228628
0.885686 0.58998 0.0228628
0.885686 0.593337 0.0228628
0.885686 0.596803 0.0228628
0.885686 0.600161 0.0228628
0.885686 0.603198 0.0228628
0.885686 0.605725 0.0228628
0.885686 0.607582 0.0228628
0.885686 0.608654 0.0228628
0.883791 0.580242 0.0232418
0.883791 0.581312 0.0232418
0.883791 0.583165 0.0232418
0.883791 0.585687 0.0232418
0.883791 0.588718 0.0232418
0.883791 0.592068 0.0232418
0.883791 0.595526 0.0232418
0.883791 0.598876 0.0232418
0.883791 0.601907 0.0232418
0.883791 0.604429 0.0232418
0.883791 0.606282 0.0232418
0.883791 0.607352 0.0232418
0.881834 0.578958 0.0236332
0.881834 0.580025 0.0236332
0.881834 0.581874 0.0236332
0.881834 0.58439 0.0236332
0.881834 0.587414 0.0236332
0.881834 0.590757 0.0236332
0.881834 0.594208 0.0236332
0.881834 0.597551 0.0236332
0.881834 0.600575 0.0236332
0.881834 0.603091 0.0236332
0.881834 0.60494 0.0236332
0.881834 0.606007 0.0236332
0.879939 0.577713 0.0240122
0.879939 0.578778 0.0240122
0.879939 0.580623 0.0240122
0.879939 0.583134 0.0240122
0.879939 0.586152 0.0240122
0.879939 0.589487 0.0240122
0.879939 0.592931 0.0240122
0.879939 0.596266 0.0240122
0.879939 0.599284 0.0240122
0.879939 0.601794 0.0240122
0.879939 0.60364 0.0240122
0.879939 0.604704 0.0240122
0.878224 0.576588 0.0243552
0.878224 0.57765 0.0243552
0.878224 0.579492 0.0243552
0.878224 0.581997 0.0243552
0.878224 0.585009 0.0243552
0.878224 0.588338 0.0243552
0.878224 0.591775 0.0243552
0.878224 0.595104 0.0243552
0.878224 0.598116 0.0243552
0.878224 0.600622 0.0243552
0.878224 0.602463 0.0243552
0.878224 0.603526 0.0243552
0.876798 0.575651 0.0246405
0.876798 0.576712 0.0246405
0.876798 0.578551 0.0246405
0.876798 0.581052 0.0246405
0.876798 0.584059 0.0246405
0.876798 0.587383 0.0246405
0.876798 0.590814 0.0246405
0.876798 0.594138 0.0246405
0.876798 0.597145 0.0246405
0.876798 0.599646 0.0246405
0.876798 0.601485 0.0246405
0.876798 0.602546 0.0246405
0.875749 0.574963 0.0248502
0.875749 0.576022 0.0248502
0.875749 0.577859 0.0248502
0.875749 0.580357 0.0248502
0.875749 0.583361 0.0248502
0.875749 0.58668 0.0248502
0.875749 0.590108 0.0248502
0.875749 0.593427 0.0248502
0.875749 0.596431 0.0248502
0.875749 0.598929 0.0248502
0.875749 0.600765 0.0248502
0.875749 0.601825 0.0248502
0.875144 0.574565 0.0249712
0.875144 0.575624 0.0249712
0.875144 0.57746 0.0249712
0.875144 0.579956 0.0249712
0.875144 0.582958 0.0249712
0.875144 0.586275 0.0249712
0.875144 0.5897 0.0249712
0.875144 0.593017 0.0249712
0.875144 0.596018 0.0249712
0.875144 0.598515 0.0249712
0.875144 0.60035 0.0249712
0.875144 0.601409 0.0249712
0.906106 0.623209 0.0187788
0.906106 0.624305 0.0187788
0.906106 0.626206 0.0187788
0.906106 0.628791 0.0187788
0.906106 0.631898 0.0187788
0.906106 0.635333 0.0187788
0.906106 0.638879 0.0187788
0.906106 0.642313 0.0187788
0.906106 0.645421 0.0187788
0.906106 0.648006 0.0187788
0.906106 0.649906 0.0187788
0.906106 0.651003 0.0187788
0.905501 0.622793 0.0188998
0.905501 0.623888 0.0188998
0.905501 0.625787 0.0188998
0.905501 0.628371 0.0188998
0.905501 0.631476 0.0188998
0.905501 0.634908 0.0188998
0.905501 0.638452 0.0188998
0.905501 0.641885 0.0188998
0.905501 0.64499 0.0188998
0.905501 0.647573 0.0188998
0.905501 0.649472 0.0188998
0.905501 0.650568 0.0188998
0.904452 0.622072 0.0191095
0.904452 0.623166 0.0191095
0.904452 0.625063 0.0191095
0.904452 0.627643 0.0191095
0.904452 0.630745 0.0191095
0.904452 0.634173 0.0191095
0.904452 0.637713 0.0191095
0.904452 0.641141 0.0191095
0.904452 0.644243 0.0191095
0.904452 0.646823 0.0191095
0.904452 0.64872 0.0191095
0.904452 0.649815 0.0191095
0.903026 0.62109 0.0193948
0.903026 0.622183 0.0193948
0.903026 0.624077 0.0193948
0.903026 0.626653 0.0193948
0.903026 0.62975 0.0193948
0.903026 0.633173 0.0193948
0.903026 0.636707 0.0193948
0.903026 0.64013 0.0193948
0.903026 0.643227 0.0193948
0.903026 0.645803 0.0193948
0.903026 0.647697 0.0193948
0.903026 0.64879 0.0193948
0.901311 0.619911 0.0197378
0.901311 0.621002 0.0197378
0.901311 0.622892 0.0197378
0.901311 0.625463 0.0197378
0.901311 0.628554 0.0197378
0.901311 0.631971 0.0197378
0.901311 0.635498 0.0197378
0.901311 0.638915 0.0197378
0.901311 0.642006 0.0197378
0.901311 0.644577 0.0197378
0.901311 0.646467 0.0197378
0.901311 0.647558 0.0197378
0.899416 0.618608 0.0201168
0.899416 0.619696 0.0201168
0.899416 0.621582 0.0201168
0.899416 0.624148 0.0201168
0.899416 0.627233 0.0201168
0.899416 0.630642 0.0201168
0.899416 0.634162 0.0201168
0.899416 0.637571 0.0201168
0.899416 0.640656 0.0201168
0.899416 0.643222 0.0201168
0.899416 0.645108 0.0201168
0.899416 0.646196 0.0201168
0.897459 0.617262 0.0205082
0.897459 0.618348 0.0205082
0.897459 0.62023 0.0205082
0.897459 0.62279 0.0205082
0.897459 0.625868 0.0205082
0.897459 0.62927 0.0205082
0.897459 0.632782 0.0205082
0.897459 0.636184 0.0205082
0.897459 0.639262 0.0205082
0.897459 0.641822 0.0205082
0.897459 0.643704 0.0205082
0.897459 0.64479 0.0205082
0.895564 0.615958 0.0208872
0.895564 0.617042 0.0208872
0.895564 0.61892 0.0208872
0.895564 0.621475 0.0208872
0.895564 0.624546 0.0208872
0.895564 0.627941 0.0208872
0.895564 0.631446 0.0208872
0.895564 0.63484 0.0208872
0.895564 0.637912 0.0208872
0.895564 0.640467 0.0208872
0.895564 0.642345 0.0208872
0.895564 0.643428 0.0208872
0.893849 0.614779 0.0212302
0.893849 0.61586 0.0212302
0.893849 0.617735 0.0212302
0.893849 0.620285 0.0212302
0.893849 0.62335 0.0212302
0.893849 0.626739 0.0212302
0.893849 0.630237 0.0212302
0.893849 0.633625 0.0212302
0.893849 0.63669 0.0212302
0.893849 0.63924 0.0212302
0.893849 0.641115 0.0212302
0.893849 0.642196 0.0212302
0.892423 0.613798 0.0215155
0.892423 0.614878 0.0215155
0.892423 0.616749 0.0215155
0.892423 0.619295 0.0215155
0.892423 0.622356 0.0215155
0.892423 0.625738 0.0215155
0.892423 0.629231 0.0215155
0.892423 0.632614 0.0215155
0.892423 0.635674 0.0215155
0.892423 0.63822 0.0215155
0.892423 0.640092 0.0215155
0.892423 0.641172 0.0215155
0.891374 0.613077 0.0217252
0.891374 0.614155 0.0217252
0.891374 0.616024 0.0217252
0.891374 0.618567 0.0217252
0.891374 0.621624 0.0217252
0.891374 0.625003 0.0217252
0.891374 0.628492 0.0217252
0.891374 0.63187 0.0217252
0.891374 0.634927 0.0217252
0.891374 0.63747 0.0217252
0.891374 0.63934 0.0217252
0.891374 0.640418 0.0217252
0.890769 0.61266 0.0218462
0.890769 0.613738 0.0218462
0.890769 0.615606 0.0218462
0.890769 0.618148 0.0218462
0.890769 0.621202 0.0218462
0.890769 0.624579 0.0218462
0.890769 0.628065 0.0218462
0.890769 0.631442 0.0218462
0.890769 0.634496 0.0218462
0.890769 0.637038 0.0218462
0.890769 0.638906 0.0218462
0.890769 0.639984 0.0218462
0.906106 0.651525 0.0187788
0.906106 0.652621 0.0187788
0.906106 0.654521 0.0187788
0.906106 0.657106 0.0187788
0.906106 0.660214 0.0187788
0.906106 0.663649 0.0187788
0.906106 0.667195 0.0187788
0.906106 0.670629 0.0187788
0.906106 0.673737 0.0187788
0.906106 0.676322 0.0187788
0.906106 0.678222 0.0187788
0.906106 0.679318 0.0187788
0.905501 0.65109 0.0188998
0.905501 0.652185 0.0188998
0.905501 0.654084 0.0188998
0.905501 0.656668 0.0188998
0.905501 0.659773 0.0188998
0.905501 0.663205 0.0188998
0.905501 0.666749 0.0188998
0.905501 0.670181 0.0188998
0.905501 0.673287 0.0188998
0.905501 0.67587 0.0188998
0.905501 0.677769 0.0188998
0.905501 0.678865 0.0188998
0.904452 0.650336 0.0191095
0.904452 0.65143 0.0191095
0.904452 0.653327 0.0191095
0.904452 0.655907 0.0191095
0.904452 0.659009 0.0191095
0.904452 0.662437 0.0191095
0.904452 0.665977 0.0191095
0.904452 0.669405 0.0191095
0.904452 0.672507 0.0191095
0.904452 0.675088 0.0191095
0.904452 0.676984 0.0191095
0.904452 0.678079 0.0191095
0.903026 0.64931 0.0193948
0.903026 0.650403 0.0193948
0.903026 0.652297 0.0193948
0.903026 0.654873 0.0193948
0.903026 0.65797 0.0193948
0.903026 0.661393 0.0193948
0.903026 0.664927 0.0193948
0.903026 0.66835 0.0193948
0.903026 0.671447 0.0193948
0.903026 0.674023 0.0193948
0.903026 0.675917 0.0193948
0.903026 0.677009 0.0193948
0.901311 0.648077 0.0197378
0.901311 0.649168 0.0197378
0.901311 0.651058 0.0197378
0.901311 0.653629 0.0197378
0.901311 0.65672 0.0197378
0.901311 0.660137 0.0197378
0.901311 0.663664 0.0197378
0.901311 0.667081 0.0197378
0.901311 0.670172 0.0197378
0.901311 0.672743 0.0197378
0.901311 0.674633 0.0197378
0.901311 0.675724 0.0197378
0.899416 0.646714 0.0201168
0.899416 0.647803 0.0201168
0.899416 0.649689 0.0201168
0.899416 0.652255 0.0201168
0.899416 0.655339 0.0201168
0.899416 0.658749 0.0201168
0.899416 0.662268 0.0201168
0.899416 0.665678 0.0201168
0.899416 0.668762 0.0201168
0.899416 0.671328 0.0201168
0.899416 0.673214 0.0201168
0.899416 0.674303 0.0201168
0.897459 0.645307 0.0205082
0.897459 0.646393 0.0205082
0.897459 0.648275 0.0205082
0.897459 0.650836 0.0205082
0.897459 0.653914 0.0205082
0.897459 0.657315 0.0205082
0.897459 0.660828 0.0205082
0.897459 0.66423 0.0205082
0.897459 0.667307 0.0205082
0.897459 0.669868 0.0205082
0.897459 0.67175 0.0205082
0.897459 0.672836 0.0205082
0.895564 0.643945 0.0208872
0.895564 0.645028 0.0208872
0.895564 0.646906 0.0208872
0.895564 0.649461 0.0208872
0.895564 0.652533 0.0208872
0.895564 0.655927 0.0208872
0.895564 0.659432 0.0208872
0.895564 0.662827 0.0208872
0.895564 0.665898 0.0208872
0.895564 0.668453 0.0208872
0.895564 0.670331 0.0208872
0.895564 0.671415 0.0208872
0.893849 0.642712 0.0212302
0.893849 0.643793 0.0212302
0.893849 0.645668 0.0212302
0.893849 0.648218 0.0212302
0.893849 0.651283 0.0212302
0.893849 0.654671 0.0212302
0.893849 0.658169 0.0212302
0.893849 0.661558 0.0212302
0.893849 0.664623 0.0212302
0.893849 0.667173 0.0212302
0.893849 0.669048 0.0212302
0.893849 0.670129 0.0212302
0.892423 0.641686 0.0215155
0.892423 0.642766 0.0215155
0.892423 0.644637 0.0215155
0.892423 0.647183 0.0215155
0.892423 0.650244 0.0215155
0.892423 0.653627 0.0215155
0.892423 0.657119 0.0215155
0.892423 0.660502 0.0215155
0.892423 0.663562 0.0215155
0.892423 0.666108 0.0215155
0.892423 0.66798 0.0215155
0.892423 0.66906 0.0215155
0.891374 0.640932 0.0217252
0.891374 0.642011 0.0217252
0.891374 0.64388 0.0217252
0.891374 0.646423 0.0217252
0.891374 0.64948 0.0217252
0.891374 0.652859 0.0217252
0.891374 0.656347 0.0217252
0.891374 0.659726 0.0217252
0.891374 0.662783 0.0217252
0.891374 0.665326 0.0217252
0.891374 0.667195 0.0217252
0.891374 0.668274 0.0217252
0.890769 0.640497 0.0218462
0.890769 0.641575 0.0218462
0.890769 0.643443 0.0218462
0.890769 0.645984 0.0218462
0.890769 0.649039 0.0218462
0.890769 0.652415 0.0218462
0.890769 0.655902 0.0218462
0.890769 0.659278 0.0218462
0.890769 0.662333 0.0218462
0.890769 0.664874 0.0218462
0.890769 0.666742 0.0218462
0.890769 0.66782 0.0218462
0.890481 0.612462 0.0219038
0.890481 0.61354 0.0219038
0.890481 0.615407 0.0219038
0.890481 0.617948 0.0219038
0.890481 0.621001 0.0219038
0.890481 0.624377 0.0219038
0.890481 0.627862 0.0219038
0.890481 0.631237 0.0219038
0.890481 0.634291 0.0219038
0.890481 0.636832 0.0219038
0.890481 0.638699 0.0219038
0.890481 0.639777 0.0219038
0.889876 0.612046 0.0220248
0.889876 0.613123 0.0220248
0.889876 0.614989 0.0220248
0.889876 0.617528 0.0220248
0.889876 0.62058 0.0220248
0.889876 0.623953 0.0220248
0.889876 0.627435 0.0220248
0.889876 0.630808 0.0220248
0.889876 0.63386 0.0220248
0.889876 0.636399 0.0220248
0.889876 0.638265 0.0220248
0.889876 0.639342 0.0220248
0.888827 0.611325 0.0222345
0.888827 0.6124 0.0222345
0.888827 0.614264 0.0222345
0.888827 0.6168 0.0222345
0.888827 0.619848 0.0222345
0.888827 0.623218 0.0222345
0.888827 0.626696 0.0222345
0.888827 0.630065 0.0222345
0.888827 0.633113 0.0222345
0.888827 0.635649 0.0222345
0.888827 0.637513 0.0222345
0.888827 0.638589 0.0222345
0.887401 0.610344 0.0225198
0.887401 0.611418 0.0225198
0.887401 0.613279 0.0225198
0.887401 0.61581 0.0225198
0.887401 0.618854 0.0225198
0.887401 0.622217 0.0225198
0.887401 0.62569 0.0225198
0.887401 0.629054 0.0225198
0.887401 0.632097 0.0225198
0.887401 0.634629 0.0225198
0.887401 0.63649 0.0225198
0.887401 0.637564 0.0225198
0.885686 0.609164 0.0228628
0.885686 0.610236 0.0228628
0.885686 0.612094 0.0228628
0.885686 0.61462 0.0228628
0.885686 0.617658 0.0228628
0.885686 0.621015 0.0228628
0.885686 0.624481 0.0228628
0.885686 0.627838 0.0228628
0.885686 0.630876 0.0228628
0.885686 0.633403 0.0228628
0.885686 0.63526 0.0228628
0.885686 0.636332 0.0228628
0.883791 0.607861 0.0232418
0.883791 0.60893 0.0232418
0.883791 0.610784 0.0232418
0.883791 0.613305 0.0232418
0.883791 0.616336 0.0232418
0.883791 0.619686 0.0232418
0.883791 0.623145 0.0232418
0.883791 0.626495 0.0232418
0.883791 0.629526 0.0232418
0.883791 0.632047 0.0232418
0.883791 0.633901 0.0232418
0.883791 0.63497 0.0232418
0.881834 0.606515 0.0236332
0.881834 0.607582 0.0236332
0.881834 0.609431 0.0236332
0.881834 0.611947 0.0236332
0.881834 0.614971 0.0236332
0.881834 0.618314 0.0236332
0.881834 0.621765 0.0236332
0.881834 0.625108 0.0236332
0.881834 0.628132 0.0236332
0.881834 0.630648 0.0236332
0.881834 0.632497 0.0236332
0.881834 0.633564 0.0236332
0.879939 0.605211 0.0240122
0.879939 0.606276 0.0240122
0.879939 0.608122 0.0240122
0.879939 0.610632 0.0240122
0.879939 0.61365 0.0240122
0.879939 0.616985 0.0240122
0.879939 0.620429 0.0240122
0.879939 0.623764 0.0240122
0.879939 0.626782 0.0240122
0.879939 0.629292 0.0240122
0.879939 0.631138 0.0240122
0.879939 0.632203 0.0240122
0.878224 0.604032 0.0243552
0.878224 0.605095 0.0243552
0.878224 0.606937 0.0243552
0.878224 0.609442 0.0243552
0.878224 0.612454 0.0243552
0.878224 0.615783 0.0243552
0.878224 0.61922 0.0243552
0.878224 0.622549 0.0243552
0.878224 0.625561 0.0243552
0.878224 0.628066 0.0243552
0.878224 0.629908 0.0243552
0.878224 0.630971 0.0243552
0.876798 0.603051 0.0246405
0.876798 0.604112 0.0246405
0.876798 0.605951 0.0246405
0.876798 0.608452 0.0246405
0.876798 0.611459 0.0246405
0.876798 0.614783 0.0246405
0.876798 0.618214 0.0246405
0.876798 0.621538 0.0246405
0.876798 0.624545 0.0246405
0.876798 0.627046 0.0246405
0.876798 0.628885 0.0246405
0.876798 0.629946 0.0246405
0.875749 0.60233 0.0248502
0.875749 0.60339 0.0248502
0.875749 0.605226 0.0248502
0.875749 0.607724 0.0248502
0.875749 0.610728 0.0248502
0.875749 0.614047 0.0248502
0.875749 0.617475 0.0248502
0.875749 0.620794 0.0248502
0.875749 0.623798 0.0248502
0.875749 0.626296 0.0248502
0.875749 0.628133 0.0248502
0.875749 0.629192 0.0248502
0.875144 0.601914 0.0249712
0.875144 0.602973 0.0249712
0.875144 0.604808 0.0249712
0.875144 0.607305 0.0249712
0.875144 0.610306 0.0249712
0.875144 0.613623 0.0249712
0.875144 0.617048 0.0249712
0.875144 0.620365 0.0249712
0.875144 0.623367 0.0249712
0.875144 0.625863 0.0249712
0.875144 0.627699 0.0249712
0.875144 0.628758 0.0249712
0.890481 0.64029 0.0219038
0.890481 0.641367 0.0219038
0.890481 0.643235 0.0219038
0.890481 0.645775 0.0219038
0.890481 0.648829 0.0219038
0.890481 0.652204 0.0219038
0.890481 0.655689 0.0219038
0.890481 0.659065 0.0219038
0.890481 0.662119 0.0219038
0.890481 0.664659 0.0219038
0.890481 0.666527 0.0219038
0.890481 0.667604 0.0219038
0.889876 0.639855 0.0220248
0.889876 0.640931 0.0220248
0.889876 0.642798 0.0220248
0.889876 0.645336 0.0220248
0.889876 0.648388 0.0220248
0.889876 0.651761 0.0220248
0.889876 0.655244 0.0220248
0.889876 0.658617 0.0220248
0.889876 0.661669 0.0220248
0.889876 0.664208 0.0220248
0.889876 0.666074 0.0220248
0.889876 0.667151 0.0220248
0.888827 0.639101 0.0222345
0.888827 0.640176 0.0222345
0.888827 0.64204 0.0222345
0.888827 0.644576 0.0222345
0.888827 0.647624 0.0222345
0.888827 0.650993 0.0222345
0.888827 0.654472 0.0222345
0.888827 0.657841 0.0222345
0.888827 0.660889 0.0222345
0.888827 0.663425 0.0222345
0.888827 0.665289 0.0222345
0.888827 0.666364 0.0222345
0.887401 0.638075 0.0225198
0.887401 0.639149 0.0225198
0.887401 0.64101 0.0225198
0.887401 0.643542 0.0225198
0.887401 0.646585 0.0225198
0.887401 0.649949 0.0225198
0.887401 0.653421 0.0225198
0.887401 0.656785 0.0225198
0.887401 0.659829 0.0225198
0.887401 0.66236 0.0225198
0.887401 0.664221 0.0225198
0.887401 0.665295 0.0225198
0.885686 0.636842 0.0228628
0.885686 0.637914 0.0228628
0.885686 0.639771 0.0228628
0.885686 0.642298 0.0228628
0.885686 0.645335 0.0228628
0.885686 0.648693 0.0228628
0.885686 0.652159 0.0228628
0.885686 0.655516 0.0228628
0.885686 0.658554 0.0228628
0.885686 0.66108 0.0228628
0.885686 0.662938 0.0228628
0.885686 0.664009 0.0228628
0.883791 0.635479 0.0232418
0.883791 0.636549 0.0232418
0.883791 0.638402 0.0232418
0.883791 0.640924 0.0232418
0.883791 0.643954 0.0232418
0.883791 0.647305 0.0232418
0.883791 0.650763 0.0232418
0.883791 0.654113 0.0232418
0.883791 0.657144 0.0232418
0.883791 0.659666 0.0232418
0.883791 0.661519 0.0232418
0.883791 0.662589 0.0232418
0.881834 0.634072 0.0236332
0.881834 0.635139 0.0236332
0.881834 0.636989 0.0236332
0.881834 0.639504 0.0236332
0.881834 0.642529 0.0236332
0.881834 0.645871 0.0236332
0.881834 0.649322 0.0236332
0.881834 0.652665 0.0236332
0.881834 0.655689 0.0236332
0.881834 0.658205 0.0236332
0.881834 0.660054 0.0236332
0.881834 0.661122 0.0236332
0.879939 0.63271 0.0240122
0.879939 0.633774 0.0240122
0.879939 0.63562 0.0240122
0.879939 0.63813 0.0240122
0.879939 0.641148 0.0240122
0.879939 0.644483 0.0240122
0.879939 0.647927 0.0240122
0.879939 0.651262 0.0240122
0.879939 0.65428 0.0240122
0.879939 0.65679 0.0240122
0.879939 0.658636 0.0240122
0.879939 0.659701 0.0240122
0.878224 0.631477 0.0243552
0.878224 0.632539 0.0243552
0.878224 0.634381 0.0243552
0.878224 0.636886 0.0243552
0.878224 0.639898 0.0243552
0.878224 0.643227 0.0243552
0.878224 0.646664 0.0243552
0.878224 0.649993 0.0243552
0.878224 0.653005 0.0243552
0.878224 0.655511 0.0243552
0.878224 0.657352 0.0243552
0.878224 0.658415 0.0243552
0.876798 0.630451 0.0246405
0.876798 0.631512 0.0246405
0.876798 0.633351 0.0246405
0.876798 0.635852 0.0246405
0.876798 0.638859 0.0246405
0.876798 0.642183 0.0246405
0.876798 0.645614 0.0246405
0.876798 0.648938 0.0246405
0.876798 0.651944 0.0246405
0.876798 0.654446 0.0246405
0.876798 0.656285 0.0246405
0.876798 0.657346 0.0246405
0.875749 0.629697 0.0248502
0.875749 0.630757 0.0248502
0.875749 0.632593 0.0248502
0.875749 0.635092 0.0248502
0.875749 0.638095 0.0248502
0.875749 0.641415 0.0248502
0.875749 0.644842 0.0248502
0.875749 0.648161 0.0248502
0.875749 0.651165 0.0248502
0.875749 0.653663 0.0248502
0.875749 0.6555 0.0248502
0.875749 0.656559 0.0248502
0.875144 0.629262 0.0249712
0.875144 0.630321 0.0249712
0.875144 0.632156 0.0249712
0.875144 0.634653 0.0249712
0.875144 0.637654 0.0249712
0.875144 0.640971 0.0249712
0.875144 0.644396 0.0249712
0.875144 0.647714 0.0249712
0.875144 0.650715 0.0249712
0.875144 0.653212 0.0249712
0.875144 0.655047 0.0249712
0.875144 0.656106 0.0249712
0.999856 0.75018 2.88115e-05
0.999856 0.75139 2.88115e-05
0.999856 0.753487 2.88115e-05
0.999856 0.756339 2.88115e-05
0.999856 0.759768 2.88115e-05
0.999856 0.763558 2.88115e-05
0.999856 0.767471 2.88115e-05
0.999856 0.771261 2.88115e-05
0.999856 0.77469 2.88115e-05
0.999856 0.777543 2.88115e-05
0.999856 0.77964 2.88115e-05
0.999856 0.780849 2.88115e-05
0.999251 0.749726 0.000149817
0.999251 0.750935 0.000149817
0.999251 0.753031 0.000149817
0.999251 0.755882 0.000149817
0.999251 0.759308 0.000149817
0.999251 0.763096 0.000149817
0.999251 0.767007 0.000149817
0.999251 0.770795 0.000149817
0.999251 0.774221 0.000149817
0.999251 0.777072 0.000149817
0.999251 0.779168 0.000149817
0.999251 0.780377 0.000149817
0.998202 0.748939 0.000359527
0.998202 0.750147 0.000359527
0.998202 0.752241 0.000359527
0.998202 0.755088 0.000359527
0.998202 0.758512 0.000359527
0.998202 0.762295 0.000359527
0.998202 0.766202 0.000359527
0.998202 0.769986 0.000359527
0.998202 0.773409 0.000359527
0.998202 0.776257 0.000359527
0.998202 0.77835 0.000359527
0.998202 0.779558 0.000359527
0.996776 0.747869 0.000644816
0.996776 0.749075 0.000644816
0.996776 0.751166 0.000644816
0.996776 0.754009 0.000644816
0.996776 0.757428 0.000644816
0.996776 0.761206 0.000644816
0.996776 0.765107 0.000644816
0.996776 0.768885 0.000644816
0.996776 0.772304 0.000644816
0.996776 0.775148 0.000644816
0.996776 0.777238 0.000644816
0.996776 0.778444 0.000644816
0.995061 0.746583 0.000987763
0.995061 0.747787 0.000987763
0.995061 0.749873 0.000987763
0.995061 0.752712 0.000987763
0.995061 0.756125 0.000987763
0.995061 0.759897 0.000987763
0.995061 0.763791 0.000987763
0.995061 0.767563 0.000987763
0.995061 0.770975 0.000987763
0.995061 0.773814 0.000987763
0.995061 0.775901 0.000987763
0.995061 0.777105 0.000987763
0.993166 0.745161 0.00136682
0.993166 0.746362 0.00136682
0.993166 0.748445 0.00136682
0.993166 0.751279 0.00136682
0.993166 0.754685 0.00136682
0.993166 0.758449 0.00136682
0.993166 0.762336 0.00136682
0.993166 0.766101 0.00136682
0.993166 0.769507 0.00136682
0.993166 0.77234 0.00136682
0.993166 0.774423 0.00136682
0.993166 0.775625 0.00136682
0.991209 0.743692 0.00175818
0.991209 0.744892 0.00175818
0.991209 0.746971 0.00175818
0.991209 0.749798 0.00175818
0.991209 0.753198 0.00175818
0.991209 0.756955 0.00175818
0.991209 0.760834 0.00175818
0.991209 0.764591 0.00175818
0.991209 0.767991 0.00175818
0.991209 0.770818 0.00175818
0.991209 0.772897 0.00175818
0.991209 0.774097 0.00175818
0.989314 0.74227 0.00213724
0.989314 0.743468 0.00213724
0.989314 0.745542 0.00213724
0.989314 0.748365 0.00213724
0.989314 0.751757 0.00213724
0.989314 0.755508 0.00213724
0.989314 0.759379 0.00213724
0.989314 0.763129 0.00213724
0.989314 0.766522 0.00213724
0.989314 0.769345 0.00213724
0.989314 0.771419 0.00213724
0.989314 0.772616 0.00213724
0.987599 0.740984 0.00248018
0.987599 0.742179 0.00248018
0.987599 0.74425 0.00248018
0.987599 0.747068 0.00248018
0.987599 0.750454 0.00248018
0.987599 0.754198 0.00248018
0.987599 0.758063 0.00248018
0.987599 0.761807 0.00248018
0.987599 0.765194 0.00248018
0.987599 0.768011 0.00248018
0.987599 0.770082 0.00248018
0.987599 0.771277 0.00248018
0.986173 0.739914 0.00276547
0.986173 0.741107 0.00276547
0.986173 0.743175 0.00276547
0.986173 0.745988 0.00276547
0.986173 0.749371 0.00276547
0.986173 0.753109 0.00276547
0.986173 0.756968 0.00276547
0.986173 0.760706 0.00276547
0.986173 0.764088 0.00276547
0.986173 0.766902 0.00276547
0.986173 0.76897 0.00276547
0.986173 0.770163 0.00276547
0.985124 0.739127 0.00297518
0.985124 0.740319 0.00297518
0.985124 0.742385 0.00297518
0.985124 0.745195 0.00297518
0.985124 0.748574 0.00297518
0.985124 0.752308 0.00297518
0.985124 0.756163 0.00297518
0.985124 0.759897 0.00297518
0.985124 0.763276 0.00297518
0.985124 0.766086 0.00297518
0.985124 0.768152 0.00297518
0.985124 0.769344 0.00297518
0.984519 0.738673 0.00309619
0.984519 0.739864 0.00309619
0.984519 0.741929 0.00309619
0.984519 0.744738 0.00309619
0.984519 0.748114 0.00309619
0.984519 0.751846 0.00309619
0.984519 0.755699 0.00309619
0.984519 0.759431 0.00309619
0.984519 0.762807 0.00309619
0.984519 0.765616 0.00309619
0.984519 0.767681 0.00309619
0.984519 0.768872 0.00309619
0.999856 0.781426 2.88115e-05
0.999856 0.782635 2.88115e-05
0.999856 0.784732 2.88115e-05
0.999856 0.787585 2.88115e-05
0.999856 0.791014 2.88115e-05
0.999856 0.794804 2.88115e-05
0.999856 0.798717 2.88115e-05
0.999856 0.802507 2.88115e-05
0.999856 0.805936 2.88115e-05
0.999856 0.808788 2.88115e-05
0.999856 0.810885 2.88115e-05
0.999856 0.812095 2.88115e-05
0.999251 0.780953 0.000149817
0.999251 0.782162 0.000149817
0.999251 0.784257 0.000149817
0.999251 0.787108 0.000149817
0.999251 0.790535 0.000149817
0.999251 0.794323 0.000149817
0.999251 0.798233 0.000149817
0.999251 0.802021 0.000149817
0.999251 0.805448 0.000149817
0.999251 0.808299 0.000149817
0.999251 0.810394 0.000149817
0.999251 0.811603 0.000149817
0.998202 0.780133 0.000359527
0.998202 0.781341 0.000359527
0.998202 0.783434 0.000359527
0.998202 0.786282 0.000359527
0.998202 0.789705 0.000359527
0.998202 0.793489 0.000359527
0.998202 0.797396 0.000359527
0.998202 0.80118 0.000359527
